mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.22,"8 km NW of Prague, Oklahoma",1731119136590,1732565558884,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024wabg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024wabg&format=geojson,,,,,reviewed,0,1,ok,2024wabg,",ok2024wabg,",",ok,",",origin,phase-data,",18.0,0.01169770451,0.08,92.0,ml,earthquake,"M 0.2 - 8 km NW of Prague, Oklahoma"
4.4,"47 km ENE of Tomioka, Japan",1731118871452,1731120534040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqtu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqtu&format=geojson,,,,,reviewed,0,298,us,7000nqtu,",us7000nqtu,",",us,",",origin,phase-data,",31.0,2.808,0.48,135.0,mb,earthquake,"M 4.4 - 47 km ENE of Tomioka, Japan"
1.98,"1 km NNE of Almanor, CA",1731118245500,1731717268089,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084256,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084256&format=geojson,,,,,reviewed,0,60,nc,75084256,",nc75084256,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.03231,0.13,113.0,md,earthquake,"M 2.0 - 1 km NNE of Almanor, CA"
-0.13,"91 km N of Karluk, Alaska",1731117298740,1731359376500,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357903&format=geojson,,,,,reviewed,0,0,av,93357903,",av93357903,",",av,",",origin,phase-data,",7.0,0.1083,0.32,209.0,ml,earthquake,"M -0.1 - 91 km N of Karluk, Alaska"
-0.43,"94 km N of Karluk, Alaska",1731116902230,1731359095010,,https://earthquake.usgs.gov/earthquakes/eventpage/av93026554,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93026554&format=geojson,,,,,reviewed,0,0,av,93026554,",av93026554,",",av,",",origin,phase-data,",5.0,0.02972,0.14,175.0,ml,earthquake,"M -0.4 - 94 km N of Karluk, Alaska"
0.73,"7 km WNW of Cobb, CA",1731116558570,1731118170226,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084251&format=geojson,,,,,automatic,0,8,nc,75084251,",nc75084251,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.007416,0.01,58.0,md,earthquake,"M 0.7 - 7 km WNW of Cobb, CA"
-1.01,"8 km NW of Prague, Oklahoma",1731116027450,1732565245172,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024vzzo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024vzzo&format=geojson,,,,,reviewed,0,0,ok,2024vzzo,",ok2024vzzo,",",ok,",",origin,phase-data,",8.0,0.01079788109,0.03,184.0,ml,earthquake,"M -1.0 - 8 km NW of Prague, Oklahoma"
1.73000002,"13 km SSE of Volcano, Hawaii",1731115908320,1731116009570,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74525917,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74525917&format=geojson,,,,,automatic,0,46,hv,74525917,",hv74525917,",",hv,",",origin,phase-data,",20.0,0.04048,0.280000001,175.0,md,earthquake,"M 1.7 - 13 km SSE of Volcano, Hawaii"
1.5,"48 km SW of Salcha, Alaska",1731115748619,1731115862401,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efbin3h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efbin3h&format=geojson,,,,,automatic,0,35,ak,024efbin3h,",ak024efbin3h,",",ak,",",origin,phase-data,",,,0.57,,ml,earthquake,"M 1.5 - 48 km SW of Salcha, Alaska"
0.4,"14 km NNW of Ninilchik, Alaska",1731115649006,1731115780051,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efbiaj3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efbiaj3&format=geojson,,,,,automatic,0,2,ak,024efbiaj3,",ak024efbiaj3,",",ak,",",origin,phase-data,",,,0.89,,ml,earthquake,"M 0.4 - 14 km NNW of Ninilchik, Alaska"
0.0,"65 km WNW of Beluga, Alaska",1731115629730,1731358773300,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357888,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357888&format=geojson,,,,,reviewed,0,0,av,93357888,",av93357888,",",av,",",origin,phase-data,",9.0,0.06692,0.06,122.0,ml,earthquake,"M 0.0 - 65 km WNW of Beluga, Alaska"
0.48,"65 km WNW of Beluga, Alaska",1731115568030,1731358567250,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357883,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357883&format=geojson,,,,,reviewed,0,4,av,93357883,",av93357883,",",av,",",origin,phase-data,",11.0,0.0692,0.09,123.0,ml,earthquake,"M 0.5 - 65 km WNW of Beluga, Alaska"
2.1,"47 km W of Anchor Point, Alaska",1731115544542,1731115732726,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efbhv06,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efbhv06&format=geojson,,,,,automatic,0,68,ak,024efbhv06,",ak024efbhv06,",",ak,",",origin,phase-data,",,,0.9,,ml,earthquake,"M 2.1 - 47 km W of Anchor Point, Alaska"
0.66,"3 km E of San Jacinto, CA",1731115474220,1731272033398,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40790399,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40790399&format=geojson,,,,,reviewed,0,7,ci,40790399,",ci40790399,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.04495,0.13,56.0,ml,earthquake,"M 0.7 - 3 km E of San Jacinto, CA"
2.68,"10 km NNE of Susanville, CA",1731115447960,1732585007040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084246,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084246&format=geojson,1.0,2.2,,,reviewed,0,111,nc,75084246,",nc75084246,us7000nqtk,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",24.0,0.06532,0.15,94.0,md,earthquake,"M 2.7 - 10 km NNE of Susanville, CA"
2.15,"6 km SW of Pāhala, Hawaii",1731115417360,1731115590080,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74525912,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74525912&format=geojson,,,,,automatic,0,71,hv,74525912,",hv74525912,",",hv,",",origin,phase-data,",30.0,0.05556,0.270000011,104.0,ml,earthquake,"M 2.2 - 6 km SW of Pāhala, Hawaii"
-0.5,"67 km ENE of Pedro Bay, Alaska",1731115341360,1731358278250,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357873,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357873&format=geojson,,,,,reviewed,0,0,av,93357873,",av93357873,",",av,",",origin,phase-data,",4.0,0.03061,0.29,288.0,ml,earthquake,"M -0.5 - 67 km ENE of Pedro Bay, Alaska"
4.2,"58 km W of Callao, Peru",1731115039600,1732829394123,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nu9y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nu9y&format=geojson,1.0,2.0,,,reviewed,0,272,us,7000nu9y,",us7000nu9y,",",us,",",dyfi,origin,phase-data,",15.0,0.788,0.95,188.0,mb,earthquake,"M 4.2 - 58 km W of Callao, Peru"
0.56,"69 km S of Kokhanok, Alaska",1731114802780,1731358130080,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357858,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357858&format=geojson,,,,,reviewed,0,5,av,93357858,",av93357858,",",av,",",origin,phase-data,",5.0,0.2594,0.13,301.0,ml,earthquake,"M 0.6 - 69 km S of Kokhanok, Alaska"
4.6,"14 km NNW of Santa Monica, Philippines",1731114764321,1731116318040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqtc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqtc&format=geojson,,,,,reviewed,0,326,us,7000nqtc,",us7000nqtc,",",us,",",origin,phase-data,",51.0,3.082,0.74,100.0,mb,earthquake,"M 4.6 - 14 km NNW of Santa Monica, Philippines"
2.0,"62 km SSW of Whites City, New Mexico",1731114318859,1731341696811,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vzyq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vzyq&format=geojson,,,,,reviewed,0,62,tx,2024vzyq,",tx2024vzyq,",",tx,",",origin,phase-data,",25.0,0.1,0.2,75.0,ml,earthquake,"M 2.0 - 62 km SSW of Whites City, New Mexico"
1.08,"1 km NE of The Geysers, CA",1731114109320,1731115036890,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084226,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084226&format=geojson,,,,,automatic,0,18,nc,75084226,",nc75084226,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.00852,0.02,84.0,md,earthquake,"M 1.1 - 1 km NE of The Geysers, CA"
4.0,"3 km S of Guardialfiera, Italy",1731113485713,1731695355114,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqt7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqt7&format=geojson,3.0,4.3,,,reviewed,0,247,us,7000nqt7,",us7000nqt7,",",us,",",dyfi,origin,phase-data,",37.0,0.7,0.92,50.0,mb,earthquake,"M 4.0 - 3 km S of Guardialfiera, Italy"
1.7,"6 km SSW of Livermore, Maine",1731113421694,1731251701040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nr0e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nr0e&format=geojson,,,,,reviewed,0,44,us,7000nr0e,",us7000nr0e,",",us,",",origin,phase-data,",14.0,0.355,0.25,140.0,ml,earthquake,"M 1.7 - 6 km SSW of Livermore, Maine"
2.1,"18 km NE of Tilden, Texas",1731113364351,1731340250584,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vzyd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vzyd&format=geojson,,,,,reviewed,0,68,tx,2024vzyd,",tx2024vzyd,",",tx,",",origin,phase-data,",21.0,0.1,0.4,73.0,ml,earthquake,"M 2.1 - 18 km NE of Tilden, Texas"
1.54,"14 km WSW of Searles Valley, CA",1731112896420,1731114503400,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40790383,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40790383&format=geojson,,,,,reviewed,0,36,ci,40790383,",ci40790383,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",33.0,0.1077,0.13,66.0,ml,earthquake,"M 1.5 - 14 km WSW of Searles Valley, CA"
1.6,"13 km E of Fox, Alaska",1731112865541,1731112975041,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efazrui,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efazrui&format=geojson,,,,,automatic,0,39,ak,024efazrui,",ak024efazrui,",",ak,",",origin,phase-data,",,,0.59,,ml,earthquake,"M 1.6 - 13 km E of Fox, Alaska"
2.81,"5 km SE of Aromas, CA",1731112704180,1731624436240,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084216&format=geojson,41.0,4.3,,,reviewed,0,139,nc,75084216,",nc75084216,us7000nqt4,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",85.0,0.007535,0.16,43.0,md,earthquake,"M 2.8 - 5 km SE of Aromas, CA"
0.67,"66 km NE of Nikolski, Alaska",1731112309650,1731354548540,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357818,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357818&format=geojson,,,,,reviewed,0,7,av,93357818,",av93357818,",",av,",",origin,phase-data,",5.0,0.04157,0.31,253.0,ml,earthquake,"M 0.7 - 66 km NE of Nikolski, Alaska"
3.5,"105 km ENE of Atka, Alaska",1731112264739,1731124159040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqtb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqtb&format=geojson,,,,,reviewed,0,188,us,7000nqtb,",ak024efaxpsy,us7000nqtb,",",ak,us,",",origin,phase-data,",22.0,0.864,0.61,161.0,mb,earthquake,"M 3.5 - 105 km ENE of Atka, Alaska"
2.0,"43 km NNW of Petersville, Alaska",1731112102726,1731112266177,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efax0v4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efax0v4&format=geojson,,,,,automatic,0,62,ak,024efax0v4,",ak024efax0v4,",",ak,",",origin,phase-data,",,,0.82,,ml,earthquake,"M 2.0 - 43 km NNW of Petersville, Alaska"
1.4,"0 km S of Denver City, Texas",1731112014751,1731431675173,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vzxj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vzxj&format=geojson,,,,,reviewed,0,30,tx,2024vzxj,",tx2024vzxj,",",tx,",",origin,phase-data,",9.0,0.2,0.1,82.0,ml,earthquake,"M 1.4 - 0 km S of Denver City, Texas"
1.2,"74 km WNW of Beluga, Alaska",1731111967068,1731112032851,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efawk82,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efawk82&format=geojson,,,,,automatic,0,22,ak,024efawk82,",ak024efawk82,",",ak,",",origin,phase-data,",,,0.15,,ml,earthquake,"M 1.2 - 74 km WNW of Beluga, Alaska"
1.6,"44 km W of Cantwell, Alaska",1731111686877,1731111805443,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efavj67,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efavj67&format=geojson,,,,,automatic,0,39,ak,024efavj67,",ak024efavj67,",",ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 1.6 - 44 km W of Cantwell, Alaska"
2.27,"17 km NE of Star Valley Ranch, Wyoming",1731111656810,1731159560540,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90065548,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90065548&format=geojson,,,,,reviewed,0,79,mb,90065548,",mb90065548,",",mb,",",origin,phase-data,",26.0,0.3978,0.24,104.0,ml,earthquake,"M 2.3 - 17 km NE of Star Valley Ranch, Wyoming"
0.36,"85 km NW of Karluk, Alaska",1731111313800,1731353833390,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357793,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357793&format=geojson,,,,,reviewed,0,2,av,93357793,",av93357793,ak024efau7l3,",",av,ak,",",origin,phase-data,",10.0,0.03897,0.06,76.0,ml,earthquake,"M 0.4 - 85 km NW of Karluk, Alaska"
1.85,"11 km SSE of Volcano, Hawaii",1731110890740,1731111064290,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74525862,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74525862&format=geojson,,,,,automatic,0,53,hv,74525862,",hv74525862,",",hv,",",origin,phase-data,",45.0,0.02929,0.209999993,81.0,ml,earthquake,"M 1.9 - 11 km SSE of Volcano, Hawaii"
0.43,"64 km W of Tyonek, Alaska",1731110675310,1731353451640,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357783,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357783&format=geojson,,,,,reviewed,0,3,av,93357783,",av93357783,",",av,",",origin,phase-data,",12.0,0.0565,0.17,123.0,ml,earthquake,"M 0.4 - 64 km W of Tyonek, Alaska"
0.69,"9 km WNW of Cobb, CA",1731110578990,1731111735526,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084206,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084206&format=geojson,,,,,automatic,0,7,nc,75084206,",nc75084206,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.01934,0.02,174.0,md,earthquake,"M 0.7 - 9 km WNW of Cobb, CA"
1.7,"12 km NNE of Healy, Alaska",1731110578625,1731110717996,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024efarj0m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024efarj0m&format=geojson,,,,,automatic,0,44,ak,024efarj0m,",ak024efarj0m,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 1.7 - 12 km NNE of Healy, Alaska"
0.23,"8 km SE of Sparks, Oklahoma",1731110500859,1732564492907,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024vzwn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024vzwn&format=geojson,,,,,reviewed,0,1,ok,2024vzwn,",ok2024vzwn,",",ok,",",origin,phase-data,",8.0,0.01169770451,0.06,206.0,ml,earthquake,"M 0.2 - 8 km SE of Sparks, Oklahoma"
3.42,"75 km N of Isabela, Puerto Rico",1731109985930,1731111135130,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71465168,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71465168&format=geojson,,,,,reviewed,0,180,pr,71465168,",pr71465168,",",pr,",",origin,phase-data,",12.0,0.7071,0.6,230.0,md,earthquake,"M 3.4 - 75 km N of Isabela, Puerto Rico"
0.9,"3 km ESE of Colton, CA",1731109303080,1731112691776,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40790351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40790351&format=geojson,,,,,reviewed,0,12,ci,40790351,",ci40790351,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",34.0,0.09917,0.15,32.0,ml,earthquake,"M 0.9 - 3 km ESE of Colton, CA"
1.82,"27 km S of False Pass, Alaska",1731108868290,1731141640810,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357768&format=geojson,,,,,reviewed,0,51,av,93357768,",av93357768,",",av,",",origin,phase-data,",8.0,0.148,0.17,257.0,ml,earthquake,"M 1.8 - 27 km S of False Pass, Alaska"
1.85,"5 km SSW of Volcano, Hawaii",1731108556480,1731109556210,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74525812,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74525812&format=geojson,,,,,reviewed,0,53,hv,74525812,",hv74525812,",",hv,",",origin,phase-data,",23.0,0.00935,0.1,53.0,ml,earthquake,"M 1.9 - 5 km SSW of Volcano, Hawaii"
4.9,"Volcano Islands, Japan region",1731108393722,1731109316040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqsv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqsv&format=geojson,,,,,reviewed,0,369,us,7000nqsv,",us7000nqsv,",",us,",",origin,phase-data,",43.0,1.779,1.17,127.0,mb,earthquake,"M 4.9 - Volcano Islands, Japan region"
1.04,"11 km W of Toms Place, CA",1731108231670,1731745170375,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084201&format=geojson,,,,,reviewed,0,17,nc,75084201,",nc75084201,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.05234,0.03,232.0,md,earthquake,"M 1.0 - 11 km W of Toms Place, CA"
1.6,"7 km ESE of Califon, New Jersey",1731107478852,1731468490168,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nquj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nquj&format=geojson,12.0,2.6,,,reviewed,0,43,us,7000nquj,",us7000nquj,",",us,",",dyfi,origin,phase-data,",13.0,0.006,0.17,66.0,ml,earthquake,"M 1.6 - 7 km ESE of Califon, New Jersey"
-0.39,"90 km N of Karluk, Alaska",1731107207910,1731141042110,,https://earthquake.usgs.gov/earthquakes/eventpage/av93026544,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93026544&format=geojson,,,,,reviewed,0,0,av,93026544,",av93026544,",",av,",",origin,phase-data,",6.0,0.1124,0.14,206.0,ml,earthquake,"M -0.4 - 90 km N of Karluk, Alaska"
0.93,"Rat Islands, Aleutian Islands, Alaska",1731107045910,1731139684810,,https://earthquake.usgs.gov/earthquakes/eventpage/av93357743,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93357743&format=geojson,,,,,reviewed,0,13,av,93357743,",av93357743,",",av,",",origin,phase-data,",4.0,0.008677,0.26,242.0,ml,earthquake,"M 0.9 - Rat Islands, Aleutian Islands, Alaska"
0.44,"23 km S of Morton, Washington",1731106540290,1731441808590,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62051117,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62051117&format=geojson,,,,,reviewed,0,3,uw,62051117,",uw62051117,",",uw,",",origin,phase-data,",9.0,0.04445,0.06,264.0,ml,earthquake,"M 0.4 - 23 km S of Morton, Washington"
1.03,"15 km W of Round Valley, CA",1731106033510,1731446973153,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084186,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084186&format=geojson,,,,,reviewed,0,16,nc,75084186,",nc75084186,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.1581,0.04,105.0,md,earthquake,"M 1.0 - 15 km W of Round Valley, CA"
-0.58,"63 km ENE of Pedro Bay, Alaska",1731105636900,1731139947050,,https://earthquake.usgs.gov/earthquakes/eventpage/av93026529,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93026529&format=geojson,,,,,reviewed,0,0,av,93026529,",av93026529,",",av,",",origin,phase-data,",5.0,0.02682,0.04,143.0,ml,earthquake,"M -0.6 - 63 km ENE of Pedro Bay, Alaska"
0.78,"2 km NE of The Geysers, CA",1731105628760,1731106636481,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75084181,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75084181&format=geojson,,,,,automatic,0,9,nc,75084181,",nc75084181,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.02383,0.01,85.0,md,earthquake,"M 0.8 - 2 km NE of The Geysers, CA"
2.9,"13 km ENE of Etna, Wyoming",1731105308191,1731109351650,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqsm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqsm&format=geojson,,,,,reviewed,0,129,us,7000nqsm,",mb90065518,us7000nqsm,",",mb,us,",",origin,phase-data,",49.0,0.355,0.62,78.0,ml,earthquake,"M 2.9 - 13 km ENE of Etna, Wyoming"
0.72,"63 km ENE of Pedro Bay, Alaska",1731105276590,1731119026490,,https://earthquake.usgs.gov/earthquakes/eventpage/av93026444,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93026444&format=geojson,,,,,reviewed,0,8,av,93026444,",av93026444,",",av,",",origin,phase-data,",5.0,0.02942,0.05,146.0,ml,earthquake,"M 0.7 - 63 km ENE of Pedro Bay, Alaska"
